Episode,ClassId,SurvivalTime,DamageTaken,AvgDistance,IsWin,SkillId,CastCount,HitCount,TotalDamage,ChargeAttempt,ChargeSuccess,CcAttempt,CcSuccess
826,0,41.98,260.00,6.78,0,1,38,0,0.00,0,0,0,0
826,0,41.98,260.00,6.78,0,3,7,0,0.00,7,7,7,0
826,0,41.98,260.00,6.78,0,2,13,0,0.00,0,0,0,0
826,0,41.98,260.00,6.78,0,6,5,0,0.00,5,4,5,0
826,1,41.98,46.00,6.78,1,8,9,0,0.00,0,0,0,0
826,1,41.98,46.00,6.78,1,12,3,3,180.00,3,3,3,3
826,1,41.98,46.00,6.78,1,9,8,0,0.00,8,8,8,0
826,1,41.98,46.00,6.78,1,7,31,4,20.00,0,0,0,0
827,0,40.98,261.25,6.10,0,6,5,1,50.00,5,5,5,1
827,0,40.98,261.25,6.10,0,1,39,1,20.00,0,0,0,0
827,0,40.98,261.25,6.10,0,3,8,0,0.00,8,8,8,0
827,0,40.98,261.25,6.10,0,2,13,1,10.00,0,0,0,0
827,1,40.98,87.00,6.10,1,12,3,3,180.00,3,3,3,3
827,1,40.98,87.00,6.10,1,9,7,0,0.00,7,7,7,0
827,1,40.98,87.00,6.10,1,7,25,9,45.00,0,0,0,0
827,1,40.98,87.00,6.10,1,8,7,0,0.00,0,0,0,0
828,0,40.66,254.00,3.98,0,1,38,3,60.00,0,0,0,0
828,0,40.66,254.00,3.98,0,3,7,2,60.00,7,7,7,2
828,0,40.66,254.00,3.98,0,2,11,1,10.00,0,0,0,0
828,0,40.66,254.00,3.98,0,6,5,2,100.00,5,5,5,2
828,1,40.66,195.50,3.98,1,7,26,15,75.00,0,0,0,0
828,1,40.66,195.50,3.98,1,8,8,0,0.00,0,0,0,0
828,1,40.66,195.50,3.98,1,12,3,2,120.00,3,3,3,2
828,1,40.66,195.50,3.98,1,9,8,1,30.00,8,8,8,1
829,0,40.98,256.00,5.34,0,6,5,1,50.00,5,5,5,1
829,0,40.98,256.00,5.34,0,3,7,0,0.00,7,7,7,0
829,0,40.98,256.00,5.34,0,1,40,7,140.00,0,0,0,0
829,0,40.98,256.00,5.34,0,2,12,2,20.00,0,0,0,0
829,1,40.98,191.00,5.34,1,9,8,1,30.00,8,8,8,1
829,1,40.98,191.00,5.34,1,7,30,14,70.00,0,0,0,0
829,1,40.98,191.00,5.34,1,12,3,2,120.00,3,2,3,2
829,1,40.98,191.00,5.34,1,8,8,0,0.00,0,0,0,0
830,0,38.58,262.50,5.43,0,6,5,1,50.00,5,5,5,1
830,0,38.58,262.50,5.43,0,3,7,1,30.00,7,7,7,1
830,0,38.58,262.50,5.43,0,2,12,1,10.00,0,0,0,0
830,0,38.58,262.50,5.43,0,1,39,1,20.00,0,0,0,0
830,1,38.56,88.00,5.43,1,7,23,8,40.00,0,0,0,0
830,1,38.56,88.00,5.43,1,9,7,0,0.00,7,7,7,0
830,1,38.56,88.00,5.43,1,8,6,0,0.00,0,0,0,0
830,1,38.56,88.00,5.43,1,12,3,3,180.00,3,3,3,3
831,0,40.98,256.00,5.54,0,6,6,1,50.00,6,6,6,1
831,0,40.98,256.00,5.54,0,3,8,0,0.00,8,8,8,0
831,0,40.98,256.00,5.54,0,2,16,0,0.00,0,0,0,0
831,0,40.98,256.00,5.54,0,1,45,0,0.00,0,0,0,0
831,1,40.98,63.00,5.54,1,12,3,3,180.00,3,3,3,3
831,1,40.98,63.00,5.54,1,7,28,8,40.00,0,0,0,0
831,1,40.98,63.00,5.54,1,8,7,0,0.00,0,0,0,0
831,1,40.98,63.00,5.54,1,9,7,0,0.00,7,7,7,0
832,0,31.42,178.50,4.12,1,1,30,4,80.00,0,0,0,0
832,0,31.42,178.50,4.12,1,6,5,3,150.00,5,5,5,3
832,0,31.42,178.50,4.12,1,3,7,1,30.00,7,7,7,1
832,0,31.42,178.50,4.12,1,2,10,2,20.00,0,0,0,0
832,1,31.42,240.00,4.12,0,9,6,0,0.00,6,5,6,0
832,1,31.42,240.00,4.12,0,12,2,2,120.00,2,2,2,2
832,1,31.42,240.00,4.12,0,8,6,0,0.00,0,0,0,0
832,1,31.42,240.00,4.12,0,7,18,10,50.00,0,0,0,0
833,0,40.98,214.00,4.79,1,1,51,3,60.00,0,0,0,0
833,0,40.98,214.00,4.79,1,3,8,3,90.00,8,8,8,3
833,0,40.98,214.00,4.79,1,2,14,1,10.00,0,0,0,0
833,0,40.98,214.00,4.79,1,6,6,2,100.00,6,5,6,2
833,1,40.98,231.00,4.79,0,9,7,2,60.00,7,7,7,2
833,1,40.98,231.00,4.79,0,7,22,12,60.00,0,0,0,0
833,1,40.98,231.00,4.79,0,8,7,0,0.00,0,0,0,0
833,1,40.98,231.00,4.79,0,12,3,1,60.00,3,2,3,1
834,0,39.64,257.25,5.49,0,1,37,1,20.00,0,0,0,0
834,0,39.64,257.25,5.49,0,6,5,2,100.00,5,5,5,2
834,0,39.64,257.25,5.49,0,2,13,4,40.00,0,0,0,0
834,0,39.64,257.25,5.49,0,3,7,0,0.00,7,7,7,0
834,1,39.62,128.00,5.49,1,8,6,0,0.00,0,0,0,0
834,1,39.62,128.00,5.49,1,12,3,2,120.00,3,3,3,2
834,1,39.62,128.00,5.49,1,9,6,1,30.00,6,5,6,1
834,1,39.62,128.00,5.49,1,7,23,7,35.00,0,0,0,0
835,0,33.90,257.25,3.13,0,2,11,1,10.00,0,0,0,0
835,0,33.90,257.25,3.13,0,3,6,0,0.00,6,6,6,0
835,0,33.90,257.25,3.13,0,6,5,3,150.00,5,4,5,3
835,0,33.90,257.25,3.13,0,1,31,3,60.00,0,0,0,0
835,1,33.88,176.00,3.13,1,9,6,2,60.00,6,6,6,2
835,1,33.88,176.00,3.13,1,12,3,1,60.00,3,2,3,1
835,1,33.88,176.00,3.13,1,7,21,13,65.00,0,0,0,0
835,1,33.88,176.00,3.13,1,8,6,0,0.00,0,0,0,0
836,0,40.48,254.00,5.31,0,3,8,1,30.00,8,8,8,1
836,0,40.48,254.00,5.31,0,2,13,1,10.00,0,0,0,0
836,0,40.48,254.00,5.31,0,1,38,3,60.00,0,0,0,0
836,0,40.48,254.00,5.31,0,6,6,1,50.00,6,5,6,1
836,1,40.48,131.50,5.31,1,12,3,3,180.00,3,3,3,3
836,1,40.48,131.50,5.31,1,7,27,10,50.00,0,0,0,0
836,1,40.48,131.50,5.31,1,9,8,0,0.00,8,8,8,0
836,1,40.48,131.50,5.31,1,8,7,0,0.00,0,0,0,0
837,0,41.98,254.75,6.68,0,1,45,1,20.00,0,0,0,0
837,0,41.98,254.75,6.68,0,3,8,1,30.00,8,8,8,1
837,0,41.98,254.75,6.68,0,2,14,1,10.00,0,0,0,0
837,0,41.98,254.75,6.68,0,6,5,1,50.00,5,5,5,1
837,1,41.98,134.00,6.68,1,9,8,0,0.00,8,8,8,0
837,1,41.98,134.00,6.68,1,12,4,3,180.00,4,3,4,3
837,1,41.98,134.00,6.68,1,7,28,3,15.00,0,0,0,0
837,1,41.98,134.00,6.68,1,8,9,0,0.00,0,0,0,0
838,0,41.98,254.75,5.56,0,1,48,1,20.00,0,0,0,0
838,0,41.98,254.75,5.56,0,2,15,2,20.00,0,0,0,0
838,0,41.98,254.75,5.56,0,3,9,0,0.00,9,9,9,0
838,0,41.98,254.75,5.56,0,6,6,2,100.00,6,6,6,2
838,1,41.98,158.00,5.56,1,7,27,9,45.00,0,0,0,0
838,1,41.98,158.00,5.56,1,8,8,0,0.00,0,0,0,0
838,1,41.98,158.00,5.56,1,12,3,2,120.00,3,3,3,2
838,1,41.98,158.00,5.56,1,9,8,1,30.00,8,8,8,1
839,0,43.48,255.50,5.77,0,1,50,0,0.00,0,0,0,0
839,0,43.48,255.50,5.77,0,6,6,1,50.00,6,6,6,1
839,0,43.48,255.50,5.77,0,2,15,1,10.00,0,0,0,0
839,0,43.48,255.50,5.77,0,3,9,0,0.00,9,9,9,0
839,1,43.48,128.50,5.77,1,7,30,8,40.00,0,0,0,0
839,1,43.48,128.50,5.77,1,12,3,2,120.00,3,3,3,2
839,1,43.48,128.50,5.77,1,8,8,0,0.00,0,0,0,0
839,1,43.48,128.50,5.77,1,9,8,0,0.00,8,7,8,0
840,0,42.48,256.75,5.90,0,6,5,1,50.00,5,5,5,1
840,0,42.48,256.75,5.90,0,3,7,0,0.00,7,7,7,0
840,0,42.48,256.75,5.90,0,1,39,3,60.00,0,0,0,0
840,0,42.48,256.75,5.90,0,2,12,1,10.00,0,0,0,0
840,1,42.48,153.50,5.90,1,12,3,2,120.00,3,2,3,2
840,1,42.48,153.50,5.90,1,7,28,7,35.00,0,0,0,0
840,1,42.48,153.50,5.90,1,9,7,1,30.00,7,7,7,1
840,1,42.48,153.50,5.90,1,8,7,0,0.00,0,0,0,0
841,0,41.48,252.75,6.77,0,6,5,1,50.00,5,5,5,1
841,0,41.48,252.75,6.77,0,3,7,0,0.00,7,7,7,0
841,0,41.48,252.75,6.77,0,2,13,0,0.00,0,0,0,0
841,0,41.48,252.75,6.77,0,1,38,0,0.00,0,0,0,0
841,1,41.48,74.50,6.77,1,12,3,3,180.00,3,3,3,3
841,1,41.48,74.50,6.77,1,7,25,5,25.00,0,0,0,0
841,1,41.48,74.50,6.77,1,8,7,0,0.00,0,0,0,0
841,1,41.48,74.50,6.77,1,9,7,0,0.00,7,7,7,0
842,0,40.48,259.25,5.52,0,3,8,0,0.00,8,8,8,0
842,0,40.48,259.25,5.52,0,6,5,0,0.00,5,5,5,0
842,0,40.48,259.25,5.52,0,2,12,0,0.00,0,0,0,0
842,0,40.48,259.25,5.52,0,1,40,0,0.00,0,0,0,0
842,1,40.48,11.50,5.52,1,9,7,0,0.00,7,7,7,0
842,1,40.48,11.50,5.52,1,8,7,0,0.00,0,0,0,0
842,1,40.48,11.50,5.52,1,12,3,3,180.00,3,3,3,3
842,1,40.48,11.50,5.52,1,7,25,11,55.00,0,0,0,0
843,0,37.76,252.00,6.45,0,1,42,2,40.00,0,0,0,0
843,0,37.76,252.00,6.45,0,3,7,0,0.00,7,7,7,0
843,0,37.76,252.00,6.45,0,6,4,0,0.00,4,4,4,0
843,0,37.76,252.00,6.45,0,2,10,0,0.00,0,0,0,0
843,1,37.74,32.00,6.45,1,12,3,2,120.00,3,3,3,2
843,1,37.74,32.00,6.45,1,7,23,6,30.00,0,0,0,0
843,1,37.74,32.00,6.45,1,9,6,1,30.00,6,6,6,1
843,1,37.74,32.00,6.45,1,8,6,0,0.00,0,0,0,0
844,0,38.04,288.75,3.47,0,3,6,2,60.00,6,6,6,2
844,0,38.04,288.75,3.47,0,2,11,2,20.00,0,0,0,0
844,0,38.04,288.75,3.47,0,1,37,6,120.00,0,0,0,0
844,0,38.04,288.75,3.47,0,6,4,1,50.00,4,3,4,1
844,1,38.02,200.00,3.47,1,8,6,0,0.00,0,0,0,0
844,1,38.02,200.00,3.47,1,7,25,19,95.00,0,0,0,0
844,1,38.02,200.00,3.47,1,12,3,1,60.00,3,2,3,1
844,1,38.02,200.00,3.47,1,9,6,2,60.00,6,6,6,2
845,0,41.48,258.00,6.63,0,1,44,2,40.00,0,0,0,0
845,0,41.48,258.00,6.63,0,3,7,0,0.00,7,7,7,0
845,0,41.48,258.00,6.63,0,2,12,0,0.00,0,0,0,0
845,0,41.48,258.00,6.63,0,6,5,1,50.00,5,5,5,1
845,1,41.48,106.50,6.63,1,9,7,0,0.00,7,7,7,0
845,1,41.48,106.50,6.63,1,12,3,3,180.00,3,3,3,3
845,1,41.48,106.50,6.63,1,7,24,6,30.00,0,0,0,0
845,1,41.48,106.50,6.63,1,8,7,0,0.00,0,0,0,0
846,0,37.14,273.00,5.56,0,1,38,1,20.00,0,0,0,0
846,0,37.14,273.00,5.56,0,2,12,1,10.00,0,0,0,0
846,0,37.14,273.00,5.56,0,6,5,2,100.00,5,5,5,2
846,0,37.14,273.00,5.56,0,3,7,0,0.00,7,7,7,0
846,1,37.12,104.00,5.57,1,7,24,10,50.00,0,0,0,0
846,1,37.12,104.00,5.57,1,8,7,0,0.00,0,0,0,0
846,1,37.12,104.00,5.57,1,9,7,1,30.00,7,7,7,1
846,1,37.12,104.00,5.57,1,12,3,2,120.00,3,3,3,2
847,0,41.98,254.75,7.11,0,2,12,0,0.00,0,0,0,0
847,0,41.98,254.75,7.11,0,3,7,0,0.00,7,7,7,0
847,0,41.98,254.75,7.11,0,6,5,0,0.00,5,5,5,0
847,0,41.98,254.75,7.11,0,1,40,0,0.00,0,0,0,0
847,1,41.98,46.00,7.11,1,8,9,0,0.00,0,0,0,0
847,1,41.98,46.00,7.11,1,9,8,0,0.00,8,8,8,0
847,1,41.98,46.00,7.11,1,7,32,3,15.00,0,0,0,0
847,1,41.98,46.00,7.11,1,12,3,3,180.00,3,3,3,3
848,0,40.48,254.00,6.16,0,6,6,1,50.00,6,6,6,1
848,0,40.48,254.00,6.16,0,1,46,1,20.00,0,0,0,0
848,0,40.48,254.00,6.16,0,2,13,1,10.00,0,0,0,0
848,0,40.48,254.00,6.16,0,3,7,0,0.00,7,7,7,0
848,1,40.48,75.50,6.16,1,12,3,3,180.00,3,3,3,3
848,1,40.48,75.50,6.16,1,7,28,10,50.00,0,0,0,0
848,1,40.48,75.50,6.16,1,8,7,0,0.00,0,0,0,0
848,1,40.48,75.50,6.16,1,9,7,0,0.00,7,7,7,0
849,0,28.54,283.50,4.51,0,1,28,2,40.00,0,0,0,0
849,0,28.54,283.50,4.51,0,3,5,1,30.00,5,5,5,1
849,0,28.54,283.50,4.51,0,2,10,2,20.00,0,0,0,0
849,0,28.54,283.50,4.51,0,6,4,2,100.00,4,3,4,2
849,1,28.52,152.00,4.51,1,12,3,2,120.00,3,3,3,2
849,1,28.52,152.00,4.51,1,9,6,1,30.00,6,6,6,1
849,1,28.52,152.00,4.51,1,8,6,0,0.00,0,0,0,0
849,1,28.52,152.00,4.51,1,7,23,12,60.00,0,0,0,0
850,0,31.94,273.00,3.90,0,1,36,3,60.00,0,0,0,0
850,0,31.94,273.00,3.90,0,2,12,1,10.00,0,0,0,0
850,0,31.94,273.00,3.90,0,3,6,0,0.00,6,6,6,0
850,0,31.94,273.00,3.90,0,6,5,1,50.00,5,4,5,1
850,1,31.92,96.00,3.90,1,7,22,16,80.00,0,0,0,0
850,1,31.92,96.00,3.90,1,12,3,2,120.00,3,3,3,2
850,1,31.92,96.00,3.90,1,8,6,0,0.00,0,0,0,0
850,1,31.92,96.00,3.90,1,9,6,0,0.00,6,6,6,0
851,0,42.48,262.00,7.23,0,6,5,0,0.00,5,5,5,0
851,0,42.48,262.00,7.23,0,1,42,0,0.00,0,0,0,0
851,0,42.48,262.00,7.23,0,3,7,0,0.00,7,7,7,0
851,0,42.48,262.00,7.23,0,2,13,0,0.00,0,0,0,0
851,1,42.48,57.50,7.23,1,12,3,3,180.00,3,3,3,3
851,1,42.48,57.50,7.23,1,7,26,2,10.00,0,0,0,0
851,1,42.48,57.50,7.23,1,9,8,0,0.00,8,8,8,0
851,1,42.48,57.50,7.23,1,8,7,0,0.00,0,0,0,0
852,0,41.98,260.00,7.68,0,6,5,1,50.00,5,5,5,1
852,0,41.98,260.00,7.68,0,2,11,0,0.00,0,0,0,0
852,0,41.98,260.00,7.68,0,1,46,0,0.00,0,0,0,0
852,0,41.98,260.00,7.68,0,3,7,0,0.00,7,7,7,0
852,1,41.98,86.00,7.68,1,9,8,0,0.00,8,8,8,0
852,1,41.98,86.00,7.68,1,7,26,4,20.00,0,0,0,0
852,1,41.98,86.00,7.68,1,12,3,3,180.00,3,3,3,3
852,1,41.98,86.00,7.68,1,8,8,0,0.00,0,0,0,0
853,0,41.98,254.75,7.28,0,6,6,0,0.00,6,6,6,0
853,0,41.98,254.75,7.28,0,3,9,0,0.00,9,8,9,0
853,0,41.98,254.75,7.28,0,1,45,0,0.00,0,0,0,0
853,0,41.98,254.75,7.28,0,2,14,0,0.00,0,0,0,0
853,1,41.98,46.00,7.28,1,12,3,3,180.00,3,3,3,3
853,1,41.98,46.00,7.28,1,8,7,0,0.00,0,0,0,0
853,1,41.98,46.00,7.28,1,9,7,0,0.00,7,7,7,0
853,1,41.98,46.00,7.28,1,7,27,3,15.00,0,0,0,0
854,0,34.78,252.00,4.53,0,3,6,1,30.00,6,6,6,1
854,0,34.78,252.00,4.53,0,2,11,2,20.00,0,0,0,0
854,0,34.78,252.00,4.53,0,1,34,5,100.00,0,0,0,0
854,0,34.78,252.00,4.53,0,6,4,1,50.00,4,3,4,1
854,1,34.76,160.00,4.54,1,7,24,12,60.00,0,0,0,0
854,1,34.76,160.00,4.54,1,12,3,2,120.00,3,2,3,2
854,1,34.76,160.00,4.54,1,8,7,0,0.00,0,0,0,0
854,1,34.76,160.00,4.54,1,9,7,1,30.00,7,7,7,1
855,0,40.48,259.25,5.24,0,6,6,1,50.00,6,6,6,1
855,0,40.48,259.25,5.24,0,3,8,1,30.00,8,8,8,1
855,0,40.48,259.25,5.24,0,1,49,4,80.00,0,0,0,0
855,0,40.48,259.25,5.24,0,2,15,2,20.00,0,0,0,0
855,1,40.48,155.50,5.24,1,9,8,0,0.00,8,7,8,0
855,1,40.48,155.50,5.24,1,12,3,3,180.00,3,3,3,3
855,1,40.48,155.50,5.24,1,8,8,0,0.00,0,0,0,0
855,1,40.48,155.50,5.24,1,7,28,11,55.00,0,0,0,0
856,0,40.48,259.25,5.82,0,3,8,0,0.00,8,8,8,0
856,0,40.48,259.25,5.82,0,2,12,1,10.00,0,0,0,0
856,0,40.48,259.25,5.82,0,1,46,1,20.00,0,0,0,0
856,0,40.48,259.25,5.82,0,6,5,1,50.00,5,4,5,1
856,1,40.48,75.50,5.82,1,12,4,3,180.00,4,3,4,3
856,1,40.48,75.50,5.82,1,9,8,0,0.00,8,8,8,0
856,1,40.48,75.50,5.82,1,7,31,11,55.00,0,0,0,0
856,1,40.48,75.50,5.82,1,8,8,0,0.00,0,0,0,0
857,0,37.16,252.00,5.87,0,1,31,2,40.00,0,0,0,0
857,0,37.16,252.00,5.87,0,3,7,1,30.00,7,7,7,1
857,0,37.16,252.00,5.87,0,2,11,1,10.00,0,0,0,0
857,0,37.16,252.00,5.87,0,6,5,0,0.00,5,4,5,0
857,1,37.16,64.00,5.87,1,8,6,0,0.00,0,0,0,0
857,1,37.16,64.00,5.87,1,12,3,3,180.00,3,3,3,3
857,1,37.16,64.00,5.87,1,7,22,5,25.00,0,0,0,0
857,1,37.16,64.00,5.87,1,9,5,1,30.00,5,5,5,1
858,0,34.26,136.50,3.67,1,2,11,2,20.00,0,0,0,0
858,0,34.26,136.50,3.67,1,1,39,4,80.00,0,0,0,0
858,0,34.26,136.50,3.67,1,3,6,1,30.00,6,6,6,1
858,0,34.26,136.50,3.67,1,6,4,3,150.00,4,4,4,3
858,1,34.26,248.00,3.67,0,12,3,1,60.00,3,3,3,1
858,1,34.26,248.00,3.67,0,8,7,0,0.00,0,0,0,0
858,1,34.26,248.00,3.67,0,7,23,14,70.00,0,0,0,0
858,1,34.26,248.00,3.67,0,9,6,0,0.00,6,6,6,0
859,0,32.88,252.00,6.49,0,2,10,2,20.00,0,0,0,0
859,0,32.88,252.00,6.49,0,1,28,0,0.00,0,0,0,0
859,0,32.88,252.00,6.49,0,3,5,0,0.00,5,5,5,0
859,0,32.88,252.00,6.49,0,6,4,0,0.00,4,3,4,0
859,1,32.88,16.00,6.49,1,9,7,1,30.00,7,7,7,1
859,1,32.88,16.00,6.49,1,12,3,3,180.00,3,3,3,3
859,1,32.88,16.00,6.49,1,8,7,0,0.00,0,0,0,0
859,1,32.88,16.00,6.49,1,7,24,5,25.00,0,0,0,0
860,0,44.48,207.00,6.73,1,6,6,1,50.00,6,6,6,1
860,0,44.48,207.00,6.73,1,3,9,1,30.00,9,9,9,1
860,0,44.48,207.00,6.73,1,1,56,4,80.00,0,0,0,0
860,0,44.48,207.00,6.73,1,2,15,1,10.00,0,0,0,0
860,1,44.48,239.50,6.73,0,7,24,6,30.00,0,0,0,0
860,1,44.48,239.50,6.73,0,9,8,0,0.00,8,8,8,0
860,1,44.48,239.50,6.73,0,8,7,0,0.00,0,0,0,0
860,1,44.48,239.50,6.73,0,12,3,1,60.00,3,3,3,1
861,0,12.32,31.50,2.41,1,2,5,3,30.00,0,0,0,0
861,0,12.32,31.50,2.41,1,6,2,2,100.00,2,2,2,2
861,0,12.32,31.50,2.41,1,3,3,1,30.00,3,3,3,1
861,0,12.32,31.50,2.41,1,1,13,6,120.00,0,0,0,0
861,1,12.32,232.00,2.41,0,7,8,6,30.00,0,0,0,0
861,1,12.32,232.00,2.41,0,12,1,0,0.00,1,0,1,0
861,1,12.32,232.00,2.41,0,9,2,0,0.00,2,2,2,0
861,1,12.32,232.00,2.41,0,8,2,0,0.00,0,0,0,0
862,0,31.38,252.00,3.19,0,3,5,1,30.00,5,4,5,1
862,0,31.38,252.00,3.19,0,2,9,5,50.00,0,0,0,0
862,0,31.38,252.00,3.19,0,1,28,5,100.00,0,0,0,0
862,0,31.38,252.00,3.19,0,6,4,2,100.00,4,3,4,2
862,1,31.36,224.00,3.19,1,7,18,12,60.00,0,0,0,0
862,1,31.36,224.00,3.19,1,9,6,1,30.00,6,6,6,1
862,1,31.36,224.00,3.19,1,12,2,2,120.00,2,2,2,2
862,1,31.36,224.00,3.19,1,8,6,0,0.00,0,0,0,0
863,0,41.54,252.75,6.58,0,1,41,0,0.00,0,0,0,0
863,0,41.54,252.75,6.58,0,6,6,2,100.00,6,6,6,2
863,0,41.54,252.75,6.58,0,2,15,1,10.00,0,0,0,0
863,0,41.54,252.75,6.58,0,3,8,0,0.00,8,8,8,0
863,1,41.54,122.50,6.58,1,8,7,0,0.00,0,0,0,0
863,1,41.54,122.50,6.58,1,7,26,4,20.00,0,0,0,0
863,1,41.54,122.50,6.58,1,9,7,0,0.00,7,7,7,0
863,1,41.54,122.50,6.58,1,12,3,3,180.00,3,3,3,3
864,0,40.98,250.75,6.02,0,6,5,0,0.00,5,5,5,0
864,0,40.98,250.75,6.02,0,2,12,0,0.00,0,0,0,0
864,0,40.98,250.75,6.02,0,1,38,0,0.00,0,0,0,0
864,0,40.98,250.75,6.02,0,3,7,0,0.00,7,7,7,0
864,1,40.98,23.00,6.02,1,7,28,7,35.00,0,0,0,0
864,1,40.98,23.00,6.02,1,8,7,0,0.00,0,0,0,0
864,1,40.98,23.00,6.02,1,12,3,3,180.00,3,3,3,3
864,1,40.98,23.00,6.02,1,9,7,0,0.00,7,7,7,0
865,0,36.74,252.00,6.24,0,6,5,1,50.00,5,5,5,1
865,0,36.74,252.00,6.24,0,1,38,2,40.00,0,0,0,0
865,0,36.74,252.00,6.24,0,2,11,1,10.00,0,0,0,0
865,0,36.74,252.00,6.24,0,3,6,0,0.00,6,6,6,0
865,1,36.72,80.00,6.24,1,12,3,2,120.00,3,3,3,2
865,1,36.72,80.00,6.24,1,8,6,0,0.00,0,0,0,0
865,1,36.72,80.00,6.24,1,7,23,6,30.00,0,0,0,0
865,1,36.72,80.00,6.24,1,9,6,1,30.00,6,6,6,1
866,0,41.48,258.00,6.20,0,6,5,1,50.00,5,4,5,1
866,0,41.48,258.00,6.20,0,1,40,1,20.00,0,0,0,0
866,0,41.48,258.00,6.20,0,3,7,0,0.00,7,6,7,0
866,0,41.48,258.00,6.20,0,2,13,1,10.00,0,0,0,0
866,1,41.48,98.50,6.20,1,12,3,3,180.00,3,3,3,3
866,1,41.48,98.50,6.20,1,7,23,6,30.00,0,0,0,0
866,1,41.48,98.50,6.20,1,8,7,0,0.00,0,0,0,0
866,1,41.48,98.50,6.20,1,9,7,0,0.00,7,6,7,0
867,0,34.30,252.00,3.38,0,2,11,3,30.00,0,0,0,0
867,0,34.30,252.00,3.38,0,6,5,3,150.00,5,5,5,3
867,0,34.30,252.00,3.38,0,3,6,0,0.00,6,6,6,0
867,0,34.30,252.00,3.38,0,1,29,5,100.00,0,0,0,0
867,1,34.30,224.00,3.38,1,7,23,17,85.00,0,0,0,0
867,1,34.30,224.00,3.38,1,12,3,2,120.00,3,2,3,2
867,1,34.30,224.00,3.38,1,9,6,1,30.00,6,6,6,1
867,1,34.30,224.00,3.38,1,8,7,0,0.00,0,0,0,0
868,0,44.48,254.25,6.62,0,2,15,0,0.00,0,0,0,0
868,0,44.48,254.25,6.62,0,3,8,1,30.00,8,8,8,1
868,0,44.48,254.25,6.62,0,6,6,1,50.00,6,6,6,1
868,0,44.48,254.25,6.62,0,1,43,1,20.00,0,0,0,0
868,1,44.48,183.50,6.62,1,12,3,2,120.00,3,2,3,2
868,1,44.48,183.50,6.62,1,8,8,0,0.00,0,0,0,0
868,1,44.48,183.50,6.62,1,7,26,3,15.00,0,0,0,0
868,1,44.48,183.50,6.62,1,9,7,0,0.00,7,7,7,0
869,0,41.98,254.75,6.06,0,1,38,1,20.00,0,0,0,0
869,0,41.98,254.75,6.06,0,2,12,0,0.00,0,0,0,0
869,0,41.98,254.75,6.06,0,3,7,1,30.00,7,7,7,1
869,0,41.98,254.75,6.06,0,6,5,1,50.00,5,5,5,1
869,1,41.98,126.00,6.06,1,9,8,0,0.00,8,8,8,0
869,1,41.98,126.00,6.06,1,8,7,0,0.00,0,0,0,0
869,1,41.98,126.00,6.06,1,7,28,3,15.00,0,0,0,0
869,1,41.98,126.00,6.06,1,12,3,3,180.00,3,3,3,3
870,0,35.66,189.00,3.57,1,3,8,0,0.00,8,8,8,0
870,0,35.66,189.00,3.57,1,1,41,6,120.00,0,0,0,0
870,0,35.66,189.00,3.57,1,6,6,3,150.00,6,6,6,3
870,0,35.66,189.00,3.57,1,2,13,1,10.00,0,0,0,0
870,1,35.66,248.00,3.57,0,12,3,1,60.00,3,2,3,1
870,1,35.66,248.00,3.57,0,7,21,12,60.00,0,0,0,0
870,1,35.66,248.00,3.57,0,9,6,2,60.00,6,6,6,2
870,1,35.66,248.00,3.57,0,8,6,0,0.00,0,0,0,0
871,0,30.42,183.75,3.71,1,1,33,6,120.00,0,0,0,0
871,0,30.42,183.75,3.71,1,2,11,3,30.00,0,0,0,0
871,0,30.42,183.75,3.71,1,6,5,2,100.00,5,5,5,2
871,0,30.42,183.75,3.71,1,3,6,1,30.00,6,6,6,1
871,1,30.42,240.00,3.71,0,9,7,2,60.00,7,7,7,2
871,1,30.42,240.00,3.71,0,12,3,1,60.00,3,1,3,1
871,1,30.42,240.00,3.71,0,8,6,0,0.00,0,0,0,0
871,1,30.42,240.00,3.71,0,7,23,11,55.00,0,0,0,0
872,0,33.84,288.75,3.75,0,1,36,2,40.00,0,0,0,0
872,0,33.84,288.75,3.75,0,6,4,2,100.00,4,4,4,2
872,0,33.84,288.75,3.75,0,3,6,2,60.00,6,6,6,2
872,0,33.84,288.75,3.75,0,2,11,1,10.00,0,0,0,0
872,1,33.82,168.00,3.74,1,8,6,0,0.00,0,0,0,0
872,1,33.82,168.00,3.74,1,12,3,2,120.00,3,3,3,2
872,1,33.82,168.00,3.74,1,9,6,1,30.00,6,6,6,1
872,1,33.82,168.00,3.74,1,7,18,13,65.00,0,0,0,0
873,0,30.50,220.50,3.47,1,1,25,5,100.00,0,0,0,0
873,0,30.50,220.50,3.47,1,2,9,4,40.00,0,0,0,0
873,0,30.50,220.50,3.47,1,3,5,1,30.00,5,5,5,1
873,0,30.50,220.50,3.47,1,6,4,2,100.00,4,4,4,2
873,1,30.50,256.00,3.47,0,7,22,12,60.00,0,0,0,0
873,1,30.50,256.00,3.47,0,9,6,1,30.00,6,5,6,1
873,1,30.50,256.00,3.47,0,8,6,0,0.00,0,0,0,0
873,1,30.50,256.00,3.47,0,12,2,2,120.00,2,2,2,2
874,0,43.48,255.50,5.37,0,2,15,2,20.00,0,0,0,0
874,0,43.48,255.50,5.37,0,1,47,1,20.00,0,0,0,0
